sid,name,season,file_path,observation_count,first_time,last_time
2022089S16109,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,2022-03-30 00:00:00.000039936+00:00,2022-04-03 00:00:00.000039936+00:00
2022094S15163,FILI,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,91,2022-04-03 12:00:00.000039936+00:00,2022-04-14 18:00:00.000039936+00:00
2022096N03150,MALAKAS,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,95,2022-04-06 06:00:00.000039936+00:00,2022-04-18 00:00:00.000039936+00:00
2022099N11128,MEGI,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,39,2022-04-08 12:00:00.000039936+00:00,2022-04-13 06:00:00.000039936+00:00
2022102S29032,ISSA,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,21,2022-04-12 00:00:00.000039936+00:00,2022-04-14 12:00:00.000039936+00:00
2022110S12051,JASMINE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,97,2022-04-20 06:00:00.000039936+00:00,2022-05-02 06:00:00.000039936+00:00
2022114S12100,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,25,2022-04-23 18:00:00.000039936+00:00,2022-04-26 18:00:00.000039936+00:00
2022116S14102,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,2022-04-25 12:00:00.000039936+00:00,2022-04-29 12:00:00.000039936+00:00
2022126N07095,ASANI,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,63,2022-05-05 12:00:00.000039936+00:00,2022-05-13 06:00:00.000039936+00:00
2022126S06088,KARIM,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,2022-05-05 18:00:00.000039936+00:00,2022-05-11 18:00:00.000039936+00:00
2022137S13171,GINA,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,51,2022-05-16 12:00:00.000039936+00:00,2022-05-22 18:00:00.000039936+00:00
2022140N16097,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,6,2022-05-20 03:00:00.000039936+00:00,2022-05-20 18:00:00.000039936+00:00
2022148N13263,AGATHA,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,2022-05-27 18:00:00.000039936+00:00,2022-06-01 06:00:00.000039936+00:00
2022154N21273,ALEX,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,2022-06-02 18:00:00.000039936+00:00,2022-06-06 18:00:00.000039936+00:00
2022165N14258,BLAS,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,69,2022-06-14 06:00:00.000039936+00:00,2022-06-22 18:00:00.000039936+00:00
2022167N11269,CELIA,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,117,2022-06-16 00:00:00.000039936+00:00,2022-06-30 12:00:00.000039936+00:00
2022179N08310,BONNIE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,107,2022-06-27 18:00:00.000039936+00:00,2022-07-11 00:00:00.000039936+00:00
2022180N15117,CHABA,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,77,2022-06-28 18:00:00.000039936+00:00,2022-07-07 18:00:00.000039936+00:00
2022180N15130,AERE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,99,2022-06-29 00:00:00.000039936+00:00,2022-07-11 00:00:00.000039936+00:00
2022183N32280,COLIN,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,10,2022-07-01 18:00:00.000039936+00:00,2022-07-02 18:00:00.000039936+00:00
2022191N14249,DARBY,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,61,2022-07-09 12:00:00.000039936+00:00,2022-07-17 00:00:00.000039936+00:00
2022197N12260,ESTELLE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,69,2022-07-15 12:00:00.000039936+00:00,2022-07-24 00:00:00.000039936+00:00
2022197N22069,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,14,2022-07-16 03:00:00.000039936+00:00,2022-07-17 18:00:00.000039936+00:00
2022207N11262,FRANK,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,77,2022-07-25 12:00:00.000039936+00:00,2022-08-04 00:00:00.000039936+00:00
2022208N15143,SONGDA,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,2022-07-26 12:00:00.000039936+00:00,2022-08-02 00:00:00.000039936+00:00
2022208S08092,UNNAMED,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,43,2022-07-27 00:00:00.000039936+00:00,2022-08-01 06:00:00.000039936+00:00
2022209N16246,GEORGETTE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,73,2022-07-27 12:00:00.000039936+00:00,2022-08-05 12:00:00.000039936+00:00
2022211N20129,TRASES,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,27,2022-07-29 12:00:00.000039936+00:00,2022-08-01 18:00:00.000039936+00:00
2022215N21118,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,11,2022-08-03 06:00:00.000039936+00:00,2022-08-04 12:00:00.000039936+00:00
2022219N14255,HOWARD,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,2022-08-06 12:00:00.000039936+00:00,2022-08-13 00:00:00.000039936+00:00
2022220N16110,MULAN,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,27,2022-08-08 00:00:00.000039936+00:00,2022-08-11 06:00:00.000039936+00:00
2022221N21086,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,6,2022-08-09 03:00:00.000039936+00:00,2022-08-09 18:00:00.000039936+00:00
2022221N24149,MEARI,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,67,2022-08-08 18:00:00.000039936+00:00,2022-08-16 18:00:00.000039936+00:00
2022224N22067,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,20,2022-08-11 18:00:00.000039936+00:00,2022-08-14 03:00:00.000039936+00:00
2022225N15253,IVETTE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,83,2022-08-12 12:00:00.000039936+00:00,2022-08-22 18:00:00.000039936+00:00
2022226N22088,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,18,2022-08-14 03:00:00.000039936+00:00,2022-08-16 06:00:00.000039936+00:00
2022230N18095,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,45,2022-08-17 12:00:00.000039936+00:00,2022-08-23 00:00:00.000039936+00:00
2022232N18131,MA-ON,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,51,2022-08-20 00:00:00.000039936+00:00,2022-08-26 06:00:00.000039936+00:00
2022232N20266,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,11,2022-08-19 18:00:00.000039936+00:00,2022-08-21 00:00:00.000039936+00:00
2022233N22151,TOKAGE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,2022-08-21 00:00:00.000039936+00:00,2022-08-27 00:00:00.000039936+00:00
2022239N22150,HINNAMNOR,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,105,2022-08-27 00:00:00.000039936+00:00,2022-09-09 00:00:00.000039936+00:00
2022242N20133,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,19,2022-08-29 12:00:00.000039936+00:00,2022-08-31 18:00:00.000039936+00:00
2022244N15254,JAVIER,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,2022-08-31 12:00:00.000039936+00:00,2022-09-07 00:00:00.000039936+00:00
2022244N38313,DANIELLE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,123,2022-08-31 12:00:00.000039936+00:00,2022-09-15 18:00:00.000039936+00:00
2022246N18301,EARL,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,103,2022-09-02 18:00:00.000039936+00:00,2022-09-15 12:00:00.000039936+00:00
2022247N26147,MUIFA,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,107,2022-09-03 18:00:00.000039936+00:00,2022-09-17 00:00:00.000039936+00:00
2022248N14259,KAY,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,70,2022-09-04 12:00:00.000039936+00:00,2022-09-13 00:00:00.000039936+00:00
2022254N20085,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,9,2022-09-11 00:00:00.000039936+00:00,2022-09-12 00:00:00.000039936+00:00
2022254N21158,MERBOK,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,75,2022-09-10 12:00:00.000039936+00:00,2022-09-19 18:00:00.000039936+00:00
2022254N24143,NANMADOL,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,76,2022-09-11 06:00:00.000039936+00:00,2022-09-20 06:00:00.000039936+00:00
2022255N16256,MADELINE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,109,2022-09-11 12:00:00.000039936+00:00,2022-09-25 00:00:00.000039936+00:00
2022257N16312,FIONA,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,115,2022-09-14 06:00:00.000039936+00:00,2022-09-27 18:00:00.000039936+00:00
2022259N12265,LESTER,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,17,2022-09-15 12:00:00.000039936+00:00,2022-09-17 12:00:00.000039936+00:00
2022263N18137,TALAS,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,63,2022-09-19 18:00:00.000039936+00:00,2022-09-27 12:00:00.000039936+00:00
2022263N29314,GASTON,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,67,2022-09-19 12:00:00.000039936+00:00,2022-09-27 18:00:00.000039936+00:00
2022264N17132,NORU,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,67,2022-09-21 00:00:00.000039936+00:00,2022-09-29 06:00:00.000039936+00:00
2022265N17256,NEWTON,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,61,2022-09-21 12:00:00.000039936+00:00,2022-09-29 00:00:00.000039936+00:00
2022266N12294,IAN,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,74,2022-09-22 18:00:00.000039936+00:00,2022-10-01 06:00:00.000039936+00:00
2022266N17341,HERMINE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,23,2022-09-23 06:00:00.000039936+00:00,2022-09-26 00:00:00.000039936+00:00
2022268N20147,KULAP,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,63,2022-09-25 00:00:00.000039936+00:00,2022-10-02 18:00:00.000039936+00:00
2022268S09088,ASHLEY,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,39,2022-09-25 00:00:00.000039936+00:00,2022-09-29 18:00:00.000039936+00:00
2022270N14136,ROKE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,73,2022-09-26 12:00:00.000039936+00:00,2022-10-05 12:00:00.000039936+00:00
2022270N14324,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,23,2022-09-26 18:00:00.000039936+00:00,2022-09-29 12:00:00.000039936+00:00
2022272N14258,ORLENE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,42,2022-09-28 18:00:00.000039936+00:00,2022-10-03 18:00:00.000039936+00:00
2022276N15249,PAINE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,35,2022-10-03 06:00:00.000039936+00:00,2022-10-07 12:00:00.000039936+00:00
2022276S05090,BALITA,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,83,2022-10-03 06:00:00.000039936+00:00,2022-10-13 12:00:00.000039936+00:00
2022278N14331,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,19,2022-10-04 12:00:00.000039936+00:00,2022-10-06 18:00:00.000039936+00:00
2022280N11294,JULIA,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,36,2022-10-06 12:00:00.000039936+00:00,2022-10-10 12:00:00.000039936+00:00
2022284N15152,HAITANG,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,75,2022-10-11 06:00:00.000039936+00:00,2022-10-20 12:00:00.000039936+00:00
2022285N12116,SONCA,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,25,2022-10-12 06:00:00.000039936+00:00,2022-10-15 06:00:00.000039936+00:00
2022285N17140,NESAT,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,71,2022-10-12 00:00:00.000039936+00:00,2022-10-20 18:00:00.000039936+00:00
2022285N19266,KARL,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,35,2022-10-11 12:00:00.000039936+00:00,2022-10-15 18:00:00.000039936+00:00
2022287N26154,HAITANG,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,18,2022-10-14 06:00:00.000039936+00:00,2022-10-16 09:00:00.000039936+00:00
2022288N25158,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,12,2022-10-14 15:00:00.000039936+00:00,2022-10-16 00:00:00.000039936+00:00
2022292N21132,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,35,2022-10-19 00:00:00.000039936+00:00,2022-10-23 06:00:00.000039936+00:00
2022293N15259,ROSLYN,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,34,2022-10-20 00:00:00.000039936+00:00,2022-10-24 00:00:00.000039936+00:00
2022295N13093,SITRANG,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,27,2022-10-21 18:00:00.000039936+00:00,2022-10-25 00:00:00.000039936+00:00
2022299N11134,NALGAE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,2022-10-26 00:00:00.000039936+00:00,2022-11-03 00:00:00.000039936+00:00
2022301N07140,BANYAN,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,47,2022-10-28 06:00:00.000039936+00:00,2022-11-03 00:00:00.000039936+00:00
2022304N16287,LISA,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,46,2022-10-30 18:00:00.000039936+00:00,2022-11-05 06:00:00.000039936+00:00
2022304N34296,MARTIN,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,2022-10-30 18:00:00.000039936+00:00,2022-11-04 18:00:00.000039936+00:00
2022305S04091,UNNAMED,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,2022-11-01 00:00:00.000039936+00:00,2022-11-07 00:00:00.000039936+00:00
2022311N21293,NICOLE,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,47,2022-11-06 12:00:00.000039936+00:00,2022-11-11 18:00:00.000039936+00:00
2022316N20167,YAMANEKO,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,27,2022-11-11 12:00:00.000039936+00:00,2022-11-14 18:00:00.000039936+00:00
2022324N10086,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,17,2022-11-20 00:00:00.000039936+00:00,2022-11-22 00:00:00.000039936+00:00
2022338N05100,MANDOUS,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,2022-12-04 00:00:00.000039936+00:00,2022-12-10 12:00:00.000039936+00:00
2022342N06133,PAKHAR,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,43,2022-12-08 00:00:00.000039936+00:00,2022-12-13 06:00:00.000039936+00:00
2022346S10098,DARIAN,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,173,2022-12-12 00:00:00.000039936+00:00,2023-01-02 12:00:00.000039936+00:00
2022347N12074,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,2022-12-12 12:00:00.000039936+00:00,2022-12-19 00:00:00.000039936+00:00
2022355S10128,ELLIE,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,146,2022-12-21 06:00:00.000039936+00:00,2023-01-08 06:00:00.000039936+00:00
2022356N09085,UNNAMED,2022.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,26,2022-12-22 03:00:00.000039936+00:00,2022-12-25 06:00:00.000039936+00:00
2023005S18142,HALE,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,55,2023-01-04 18:00:00.000039936+00:00,2023-01-11 12:00:00.000039936+00:00
2023013S08081,CHENESO,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,157,2023-01-13 06:00:00.000039936+00:00,2023-02-01 18:00:00.000039936+00:00
2023015N36289,UNNAMED,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,28,2023-01-15 00:00:00.000039936+00:00,2023-01-18 06:00:00.000039936+00:00
2023016S15160,IRENE,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,39,2023-01-15 12:00:00.000039936+00:00,2023-01-20 06:00:00.000039936+00:00
2023020S18156,UNNAMED,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,35,2023-01-19 12:00:00.000039936+00:00,2023-01-23 18:00:00.000039936+00:00
2023030N08087,UNNAMED,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,28,2023-01-30 03:00:00.000039936+00:00,2023-02-02 12:00:00.000039936+00:00
2023032S12091,DINGANI,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,135,2023-01-31 18:00:00.000039936+00:00,2023-02-17 12:00:00.000039936+00:00
2023036S12117,FREDDY,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,305,2023-02-04 12:00:00.000039936+00:00,2023-03-14 12:00:00.000039936+00:00
2023036S12163,GABRIELLE,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,83,2023-02-05 06:00:00.000039936+00:00,2023-02-15 12:00:00.000039936+00:00
2023050S09094,ENALA,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,105,2023-02-18 12:00:00.000039936+00:00,2023-03-03 12:00:00.000039936+00:00
2023054S19117,UNNAMED,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,127,2023-02-22 14:00:00.000053248+00:00,2023-03-10 06:00:00.000039936+00:00
2023055S14184,JUDY,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,79,2023-02-24 00:00:00.000039936+00:00,2023-03-05 18:00:00.000039936+00:00
2023059S15149,KEVIN,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,71,2023-02-27 12:00:00.000039936+00:00,2023-03-08 06:00:00.000039936+00:00
2023084S11065,UNNAMED,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,2023-03-25 06:00:00.000039936+00:00,2023-03-31 06:00:00.000039936+00:00
2023087S10096,HERMAN,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,61,2023-03-27 12:00:00.000039936+00:00,2023-04-04 00:00:00.000039936+00:00
2023096S07135,ILSA,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,80,2023-04-05 12:00:00.000039936+00:00,2023-04-15 06:00:00.000039936+00:00
2023101N14127,UNNAMED,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,19,2023-04-11 00:00:00.000039936+00:00,2023-04-13 06:00:00.000039936+00:00
2023108N03160,SANVU,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,71,2023-04-18 00:00:00.000039936+00:00,2023-04-26 18:00:00.000039936+00:00
2023129N08091,MOCHA,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,51,2023-05-08 18:00:00.000039936+00:00,2023-05-15 00:00:00.000039936+00:00
2023132S03090,FABIEN,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,115,2023-05-11 18:00:00.000039936+00:00,2023-05-26 00:00:00.000039936+00:00
2023138N05151,MAWAR,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,133,2023-05-18 00:00:00.000039936+00:00,2023-06-03 12:00:00.000039936+00:00
2023152N26274,ARLENE,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,29,2023-05-31 18:00:00.000039936+00:00,2023-06-04 06:00:00.000039936+00:00
2023156N10067,BIPARJOY,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,113,2023-06-05 00:00:00.000039936+00:00,2023-06-19 00:00:00.000039936+00:00
2023156N12135,GUCHOL,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,101,2023-06-04 18:00:00.000039936+00:00,2023-06-17 06:00:00.000039936+00:00
2023160N20092,UNNAMED,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,15,2023-06-08 12:00:00.000039936+00:00,2023-06-10 06:00:00.000039936+00:00
2023170N11323,BRET,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,44,2023-06-19 06:00:00.000039936+00:00,2023-06-24 12:00:00.000039936+00:00
2023173N10320,CINDY,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,2023-06-22 00:00:00.000039936+00:00,2023-06-26 00:00:00.000039936+00:00
2023179N15256,ADRIAN,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,59,2023-06-27 12:00:00.000039936+00:00,2023-07-04 18:00:00.000039936+00:00
2023180N13264,BEATRIZ,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,19,2023-06-29 00:00:00.000039936+00:00,2023-07-01 06:00:00.000039936+00:00
2023191N10262,CALVIN,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,77,2023-07-10 06:00:00.000039936+00:00,2023-07-19 18:00:00.000039936+00:00
2023193N37305,DON,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,115,2023-07-11 12:00:00.000039936+00:00,2023-07-25 18:00:00.000039936+00:00
2023194N16123,TALIM,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,2023-07-13 06:00:00.000039936+00:00,2023-07-19 06:00:00.000039936+00:00
2023201N13134,DOKSURI,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,87,2023-07-20 06:00:00.000039936+00:00,2023-07-31 00:00:00.000039936+00:00
2023202N13240,UNNAMED,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,21,2023-07-20 12:00:00.000039936+00:00,2023-07-23 00:00:00.000039936+00:00
2023207N09141,KHANUN,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,133,2023-07-26 06:00:00.000039936+00:00,2023-08-11 18:00:00.000039936+00:00
2023212N19090,UNNAMED,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,31,2023-07-30 12:00:00.000039936+00:00,2023-08-03 06:00:00.000039936+00:00
2023213N14257,DORA,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,175,2023-07-31 12:00:00.000039936+00:00,2023-08-22 06:00:00.000039936+00:00
2023217N15256,EUGENE,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,45,2023-08-04 18:00:00.000039936+00:00,2023-08-10 06:00:00.000039936+00:00
2023218N25145,LAN,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,103,2023-08-06 00:00:00.000039936+00:00,2023-08-18 12:00:00.000039936+00:00
2023225N14248,FERNANDA,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,97,2023-08-12 12:00:00.000039936+00:00,2023-08-24 12:00:00.000039936+00:00
2023226N11222,GREG,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,39,2023-08-14 00:00:00.000039936+00:00,2023-08-18 18:00:00.000039936+00:00
2023228N12259,HILARY,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,39,2023-08-16 06:00:00.000039936+00:00,2023-08-20 21:00:00.000039936+00:00
2023231N15313,GERT,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,133,2023-08-19 00:00:00.000039936+00:00,2023-09-04 12:00:00.000039936+00:00
2023231N15327,EMILY,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,55,2023-08-18 12:00:00.000039936+00:00,2023-08-25 06:00:00.000039936+00:00
2023232N13300,FRANKLIN,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,170,2023-08-19 18:00:00.000039936+00:00,2023-09-09 18:00:00.000039936+00:00
2023234N18128,SAOLA,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,131,2023-08-22 00:00:00.000039936+00:00,2023-09-04 00:00:00.000039936+00:00
2023234N19154,DAMREY,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,73,2023-08-21 12:00:00.000039936+00:00,2023-08-30 12:00:00.000039936+00:00
2023234N25271,HAROLD,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,17,2023-08-21 12:00:00.000039936+00:00,2023-08-23 12:00:00.000039936+00:00
2023239N16242,IRWIN,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,59,2023-08-26 18:00:00.000039936+00:00,2023-09-03 00:00:00.000039936+00:00
2023239N18144,HAIKUI,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,117,2023-08-27 00:00:00.000039936+00:00,2023-09-10 12:00:00.000039936+00:00
2023239N21274,IDALIA,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,104,2023-08-26 12:00:00.000039936+00:00,2023-09-08 06:00:00.000039936+00:00
2023241N10158,KIROGI,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,77,2023-08-29 00:00:00.000039936+00:00,2023-09-07 12:00:00.000039936+00:00
2023241N28308,JOSE,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,31,2023-08-29 00:00:00.000039936+00:00,2023-09-01 18:00:00.000039936+00:00
2023242N15339,KATIA,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,133,2023-08-30 00:00:00.000039936+00:00,2023-09-15 12:00:00.000039936+00:00
2023247N20130,YUN-YEUNG,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,43,2023-09-04 00:00:00.000039936+00:00,2023-09-09 06:00:00.000039936+00:00
2023248N12257,JOVA,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,77,2023-09-04 12:00:00.000039936+00:00,2023-09-14 00:00:00.000039936+00:00
2023249N12320,LEE,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,108,2023-09-05 12:00:00.000039936+00:00,2023-09-18 18:00:00.000039936+00:00
2023251N16334,MARGOT,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,91,2023-09-07 12:00:00.000039936+00:00,2023-09-18 18:00:00.000039936+00:00
2023258N14318,NIGEL,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,91,2023-09-15 06:00:00.000039936+00:00,2023-09-26 12:00:00.000039936+00:00
2023259N15225,UNNAMED,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,25,2023-09-15 12:00:00.000039936+00:00,2023-09-18 12:00:00.000039936+00:00
2023261N13248,KENNETH,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,55,2023-09-18 00:00:00.000039936+00:00,2023-09-24 18:00:00.000039936+00:00
2023265N29284,OPHELIA,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,28,2023-09-21 12:00:00.000039936+00:00,2023-09-24 18:00:00.000039936+00:00
2023266N16116,UNNAMED,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,31,2023-09-23 00:00:00.000039936+00:00,2023-09-26 18:00:00.000039936+00:00
2023266N16323,PHILIPPE,2023.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,106,2023-09-23 06:00:00.000039936+00:00,2023-10-06 06:00:00.000039936+00:00
